Order_ID,Order_Date,Shipment_ID,Shipment_Date,Tax_Calculated_Date (UTC),Posted_Date,Marketplace,Merchant_ID,Fulfillment,ASIN,TS01,Transaction_Type,Tax_Collection_Model,Tax_Collection_Responsible_Party,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Total_Tax_Collected_By_Amazon,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,Display_Promo_Amount,Display_Promo_Tax_Inclusive,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Tax_Amount_Collected_By_Amazon,Taxed_Jurisdiction_Tax_Rate,Tax_Category,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount
,,,,2024-04-25+22:33:11,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TX,,,444535425,SPRINGTOWN,TX,US,,443675433,443675433,ShipTo,County,PARKER,,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+22:33:11,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TX,,,444535425,SPRINGTOWN,TX,US,,443675433,443675433,ShipTo,District,PARKER COUNTY EMERGENCY SERVICES DISTRICT NO. 1-A,,,,,,,,,,,,,0.21,0.015,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+23:40:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.84,,,NC,,,341830000,GLEN ALLEN,VA,US,,470870000,470870000,ShipTo,State,VA,,,,,,,,,,,,,0.6,0.043,Tax,Retail Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+23:40:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,GLEN ALLEN,VA,US,,470870000,470870000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-25+23:40:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,GLEN ALLEN,VA,US,,470870000,470870000,ShipTo,County,HENRICO,,,,,,,,,,,,,0.14,0.01,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+23:40:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,GLEN ALLEN,VA,US,,470870000,470870000,ShipTo,District,CENTRAL VIRGINIA DISTRICT,,,,,,,,,,,,,0.1,0.007,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+20:42:00,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.84,,,NC,,,341830000,MIDLOTHIAN,VA,US,,470410000,470410000,ShipTo,State,VA,,,,,,,,,,,,,0.6,0.043,Tax,Retail Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+20:42:00,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,MIDLOTHIAN,VA,US,,470410000,470410000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-25+20:42:00,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,MIDLOTHIAN,VA,US,,470410000,470410000,ShipTo,County,CHESTERFIELD,,,,,,,,,,,,,0.14,0.01,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+20:42:00,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,MIDLOTHIAN,VA,US,,470410000,470410000,ShipTo,District,CENTRAL VIRGINIA DISTRICT,,,,,,,,,,,,,0.1,0.007,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+18:55:24,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,1.19,,,WA,,,480330320,FORTUNA,CA,US,,050231270,050231270,ShipTo,State,CA,,,,,,,,,,,,,0.84,0.06,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+18:55:24,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,WA,,,480330320,FORTUNA,CA,US,,050231270,050231270,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-25+18:55:24,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,WA,,,480330320,FORTUNA,CA,US,,050231270,050231270,ShipTo,County,HUMBOLDT,,,,,,,,,,,,,0.18,0.0125,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+18:55:24,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,WA,,,480330320,FORTUNA,CA,US,,050231270,050231270,ShipTo,District,TRANSACTIONS AND USE TAX (FOGT),,,,,,,,,,,,,0.1,0.0075,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-25+18:55:24,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,WA,,,480330320,FORTUNA,CA,US,,050231270,050231270,ShipTo,District,TRANSACTIONS AND USE TAX (HBGT),,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-26+13:14:12,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.84,,,OH,,,360974726,WEST BLOOMFIELD,MI,US,,231250000,231250000,ShipTo,State,MI,,,,,,,,,,,,,0.84,0.06,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-26+13:14:12,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,OH,,,360974726,WEST BLOOMFIELD,MI,US,,231250000,231250000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+13:14:12,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,OH,,,360974726,WEST BLOOMFIELD,MI,US,,231250000,231250000,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+13:14:12,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,OH,,,360974726,WEST BLOOMFIELD,MI,US,,231250000,231250000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+14:18:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.84,,,MD,,,210050000,NEW BERLIN,PA,US,,391198833,391198833,ShipTo,State,PA,,,,,,,,,,,,,0.84,0.06,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-26+14:18:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,MD,,,210050000,NEW BERLIN,PA,US,,391198833,391198833,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+14:18:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,MD,,,210050000,NEW BERLIN,PA,US,,391198833,391198833,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+14:18:27,2024-04-26+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,MD,,,210050000,NEW BERLIN,PA,US,,391198833,391198833,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+15:33:44,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,1.21,,,NJ,,,310150000,GREAT NECK,NY,US,,330591120,330591120,ShipTo,State,NY,,,,,,,,,,,,,0.56,0.04,Tax,Sales and Compensating Use Tax,Taxable,0,13.99
,,,,2024-04-26+15:33:44,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NJ,,,310150000,GREAT NECK,NY,US,,330591120,330591120,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+15:33:44,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NJ,,,310150000,GREAT NECK,NY,US,,330591120,330591120,ShipTo,County,NASSAU,,,,,,,,,,,,,0.6,0.0425,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-26+15:33:44,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NJ,,,310150000,GREAT NECK,NY,US,,330591120,330591120,ShipTo,District,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,,,,,,,,,,,,,0.05,0.00375,Tax,Metropolitan Commuter Transportation District,Taxable,0,13.99
,,,,2024-04-26+16:12:41,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.84,,,NV,,,290030090,BRIMLEY,MI,US,,230336028,230336028,ShipTo,State,MI,,,,,,,,,,,,,0.84,0.06,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-26+16:12:41,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NV,,,290030090,BRIMLEY,MI,US,,230336028,230336028,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+16:12:41,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NV,,,290030090,BRIMLEY,MI,US,,230336028,230336028,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-26+16:12:41,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NV,,,290030090,BRIMLEY,MI,US,,230336028,230336028,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,0,0,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,State,NC,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.0475,Tax,Sales and Use Tax,Taxable,0,0
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,City,NOT APPLICABLE,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,NonTaxable,0,0
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,County,DURHAM,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.0225,Tax,Local Sales and Use Tax,Taxable,0,0
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,District,PUBLIC TRANSPORTATION AUTHORITY,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.005,Tax,Local Sales and Use Tax,Taxable,0,0
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,1.05,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,State,NC,,,,,,,,,,,,,0.67,0.0475,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,County,DURHAM,,,,,,,,,,,,,0.31,0.0225,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+11:16:29,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,DURHAM,NC,US,,340630270,340630270,ShipTo,District,PUBLIC TRANSPORTATION AUTHORITY,,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+13:16:59,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.83,,,UT,,,450350270,SEVERANCE,CO,US,,061231986,061231986,ShipTo,State,CO,,,,,,,,,,,,,0.41,0.029,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+13:16:59,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,UT,,,450350270,SEVERANCE,CO,US,,061231986,061231986,ShipTo,City,SEVERANCE,,,,,,,,,,,,,0.42,0.03,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+13:16:59,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,UT,,,450350270,SEVERANCE,CO,US,,061231986,061231986,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+13:16:59,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,UT,,,450350270,SEVERANCE,CO,US,,061231986,061231986,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,1.04,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,State,UT,,,,,,,,,,,,,0.67,0.0485,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,City,RIVERDALE,,,,,,,,,,,,,0.17,0.012,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,County,WEBER,,,,,,,,,,,,,0.13,0.009,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,District,MASS TRANSIT TAX,,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,0,0,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,State,UT,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Sales and Use Tax,NonTaxable,0,0
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,City,RIVERDALE,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Local Sales and Use Tax,NonTaxable,0,0
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,County,WEBER,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Local Sales and Use Tax,NonTaxable,0,0
,,,,2024-04-27+15:34:24,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,UT,,,450350270,RIVERDALE,UT,US,,450570550,450570550,ShipTo,District,MASS TRANSIT TAX,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Local Sales and Use Tax,NonTaxable,0,0
,,,,2024-04-27+15:33:13,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,0.98,,,TN,,,431570560,CARROLLTON,GA,US,,110450000,110450000,ShipTo,State,GA,,,,,,,,,,,,,0.56,0.04,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+15:33:13,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TN,,,431570560,CARROLLTON,GA,US,,110450000,110450000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+15:33:13,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TN,,,431570560,CARROLLTON,GA,US,,110450000,110450000,ShipTo,County,CARROLL,,,,,,,,,,,,,0.42,0.03,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+15:33:13,2024-04-27+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TN,,,431570560,CARROLLTON,GA,US,,110450000,110450000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,1.15,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,State,TX,,,,,,,,,,,,,0.87,0.0625,Tax,Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,City,AUSTIN,,,,,,,,,,,,,0.14,0.01,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,District,AUSTIN METROPOLITAN TRANSIT AUTHORITY,,,,,,,,,,,,,0.14,0.01,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1.5,FALSE,1.5,0,0,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,State,TX,,,Y,0,0,-1.5,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.0625,Tax,Sales and Use Tax,Taxable,0,0
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1.5,FALSE,1.5,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,City,AUSTIN,,,Y,0,0,-1.5,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.01,Tax,Local Sales and Use Tax,Taxable,0,0
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1.5,FALSE,1.5,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,County,NOT APPLICABLE,,,Y,0,0,-1.5,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,NonTaxable,0,0
,,,,2024-04-27+16:13:41,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1.5,FALSE,1.5,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,District,AUSTIN METROPOLITAN TRANSIT AUTHORITY,,,Y,0,0,-1.5,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.01,Tax,Local Sales and Use Tax,Taxable,0,0
,,,,2024-04-27+20:56:56,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,0,1.21,,,NJ,,,310150000,BAY SHORE,NY,US,,331030000,331030000,ShipTo,State,NY,,,,,,,,,,,,,0.56,0.04,Tax,Sales and Compensating Use Tax,Taxable,0,13.99
,,,,2024-04-27+20:56:56,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NJ,,,310150000,BAY SHORE,NY,US,,331030000,331030000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.99,0
,,,,2024-04-27+20:56:56,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NJ,,,310150000,BAY SHORE,NY,US,,331030000,331030000,ShipTo,County,SUFFOLK,,,,,,,,,,,,,0.6,0.0425,Tax,Local Sales and Use Tax,Taxable,0,13.99
,,,,2024-04-27+20:56:56,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.99,FALSE,13.99,,,,,NJ,,,310150000,BAY SHORE,NY,US,,331030000,331030000,ShipTo,District,METROPOLITAN COMMUTER TRANSPORTATION DISTRICT,,,,,,,,,,,,,0.05,0.00375,Tax,Metropolitan Commuter Transportation District,Taxable,0,13.99
,,,,2024-04-27+17:21:50,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,Standard,Seller,A_GEN_NOTAX,1,USD,,,,13.99,FALSE,13.99,0,0,,,NC,,,341830000,MILTON,DE,US,,080050371,080050371,ShipTo,State,DE,,,,,,,,,,,,0,,0,Tax,Occupation Use Tax / No Sales or Use Tax Imposed,NonTaxable,13.99,0
,,,,2024-04-27+17:21:50,2024-04-28+00:00,Amazon.com,,AFN,,,SHIPMENT,Standard,Seller,A_GEN_NOTAX,1,USD,,,,13.99,FALSE,13.99,,,,,NC,,,341830000,MILTON,DE,US,,080050371,080050371,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,0,,0,Tax,,ZeroRated,13.99,0
